Date,Open,High,Low,Close,Adjusted Close,Volume,Symbol
2020-08-11,111.9700,112.4800,109.1100,109.3800,106.6500,187902400,AAPL
2020-08-12,110.5000,113.2800,110.3000,113.0100,110.2000,165944820,AAPL
2020-08-13,114.4300,116.0400,113.9300,115.0100,112.1500,210082064,AAPL
2020-08-14,114.8300,115.0000,113.0500,114.9100,112.0500,165565208,AAPL
2020-08-17,116.0600,116.0900,113.9600,114.6100,111.7500,119561600,AAPL
2020-08-18,114.3500,116.0000,114.0100,115.5600,112.6800,105633600,AAPL
2020-08-19,115.9800,117.1600,115.6100,115.7100,112.8300,145538008,AAPL
2020-08-20,115.7500,118.3900,115.7300,118.2800,115.3300,126907200,AAPL
2020-08-21,119.2600,124.8700,119.2500,124.3700,121.2700,338054800,AAPL
2020-08-24,128.7000,128.7900,123.9400,125.8600,122.7200,345937768,AAPL
2020-08-25,124.7000,125.1800,123.0500,124.8300,121.7200,211495788,AAPL
2020-08-26,126.1800,126.9900,125.0800,126.5200,123.3700,163022400,AAPL
2020-08-27,127.1400,127.4900,123.8300,125.0100,121.9000,155552400,AAPL
2020-08-28,126.0100,126.4400,124.5800,124.8100,121.7000,187630000,AAPL
2020-08-31,127.5800,131.0000,126.0000,129.0400,125.8300,225702700,AAPL
2020-09-01,132.7600,134.8000,130.5300,134.1800,130.8400,152470142,AAPL
2020-09-02,137.5900,137.9800,127.0000,131.4000,128.1300,200119000,AAPL
2020-09-03,126.9100,128.8400,120.5000,120.8800,117.8700,257599640,AAPL
2020-09-04,120.0700,123.7000,110.8900,120.9600,117.9500,332607200,AAPL
2020-09-08,113.9500,118.9900,112.6800,112.8200,110.0100,231366600,AAPL
2020-09-09,117.2600,119.1400,115.2600,117.3200,114.4000,176940500,AAPL
2020-09-10,120.3600,120.5000,112.5000,113.4900,110.6600,182274400,AAPL
2020-09-11,114.5700,115.2300,110.0000,112.0000,109.2100,180860325,AAPL
2020-09-14,114.7200,115.9300,112.8000,115.3600,112.4800,140150100,AAPL
2020-09-15,118.3300,118.8300,113.6100,115.5400,112.6600,184642039,AAPL
2020-09-16,115.2300,116.0000,112.0400,112.1300,109.3400,155026675,AAPL
2020-09-17,109.7200,112.2000,108.7100,110.3400,107.5900,178011000,AAPL
2020-09-18,110.4000,110.8800,106.0900,106.8400,104.1800,287104900,AAPL
2020-09-21,104.5400,110.1900,103.1000,110.0800,107.3400,195713815,AAPL
2020-09-22,112.6800,112.8600,109.1600,111.8100,109.0300,183055400,AAPL
2020-09-23,111.6200,112.1100,106.7700,107.1200,104.4500,150718700,AAPL
2020-09-24,105.1700,110.2500,105.0000,108.2200,105.5300,167743349,AAPL
2020-09-25,108.4300,112.4400,107.6700,112.2800,109.4800,149981441,AAPL
2020-09-28,115.0100,115.3200,112.7800,114.9600,112.1000,137672403,AAPL
2020-09-29,114.5500,115.3100,113.5700,114.0900,111.2500,100060526,AAPL
2020-09-30,113.7900,117.2600,113.6200,115.8100,112.9300,142675200,AAPL
2020-10-01,117.6400,117.7200,115.8300,116.7900,113.8800,116120440,AAPL
2020-10-02,112.8900,115.3700,112.2200,113.0200,110.2100,144712000,AAPL
2020-10-05,113.9100,116.6500,113.5500,116.5000,113.6000,106243839,AAPL
2020-10-06,115.7000,116.1200,112.2500,113.1600,110.3400,161498212,AAPL
2020-10-07,114.6200,115.5500,114.1300,115.0800,112.2100,96849000,AAPL
2020-10-08,116.2500,116.4000,114.5900,114.9700,112.1100,83477200,AAPL
2020-10-09,115.2800,117.0000,114.9200,116.9700,114.0600,100506900,AAPL
2020-10-12,120.0600,125.1800,119.2800,124.4000,121.3000,240226800,AAPL
2020-10-13,125.2700,125.3900,119.6500,121.1000,118.0800,262330500,AAPL
2020-10-14,121.0000,123.0300,119.6200,121.1900,118.1700,151062308,AAPL
2020-10-15,118.7200,121.2000,118.1500,120.7100,117.7000,112559219,AAPL
2020-10-16,121.2800,121.5500,118.8100,119.0200,116.0600,115393808,AAPL
2020-10-19,119.9600,120.4200,115.6600,115.9800,113.0900,120639337,AAPL
2020-10-20,116.2000,118.9800,115.6300,117.5100,114.5800,124423728,AAPL
2020-10-21,116.6700,118.7100,116.4500,116.8700,113.9600,89946000,AAPL
2020-10-22,117.4500,118.0400,114.5900,115.7500,112.8700,101988000,AAPL
2020-10-23,116.3900,116.5500,114.2800,115.0400,112.1800,82572645,AAPL
2020-10-26,114.0100,116.5500,112.8800,115.0500,112.1900,111850700,AAPL
2020-10-27,115.4900,117.2800,114.5400,116.6000,113.7000,92276800,AAPL
2020-10-28,115.0500,115.4300,111.1000,111.2000,108.4300,143937823,AAPL
2020-10-29,112.3700,116.9300,112.2000,115.3200,112.4500,146129200,AAPL
2020-10-30,111.0600,111.9900,107.7200,108.8600,106.1500,190573476,AAPL
2020-11-02,109.1100,110.6800,107.3200,108.7700,106.0600,122866900,AAPL
2020-11-03,109.6600,111.4900,108.7300,110.4400,107.6900,107624448,AAPL
2020-11-04,114.1400,115.5900,112.3500,114.9500,112.0900,138235500,AAPL
2020-11-05,117.9500,119.6200,116.8700,119.0300,116.0700,126387100,AAPL
2020-11-06,118.3200,119.2000,116.1300,118.6900,115.9300,114457922,AAPL
2020-11-09,120.5000,121.9900,116.0500,116.3200,113.6200,154515315,AAPL
2020-11-10,115.5500,117.5900,114.1300,115.9700,113.2800,138023400,AAPL
2020-11-11,117.1900,119.6300,116.4400,119.4900,116.7200,112295000,AAPL
2020-11-12,119.6200,120.5300,118.5700,119.2100,116.4400,103350674,AAPL
2020-11-13,119.4400,119.6700,117.8700,119.2600,116.4900,81688586,AAPL
2020-11-16,118.9200,120.9900,118.1500,120.3000,117.5100,91183018,AAPL
2020-11-17,119.5500,120.6700,118.9600,119.3900,116.6200,74271000,AAPL
2020-11-18,118.6100,119.8200,118.0000,118.0300,115.2900,76322111,AAPL
2020-11-19,117.5900,119.0600,116.8100,118.6400,115.8900,74113000,AAPL
2020-11-20,118.6400,118.7700,117.2900,117.3400,114.6200,73604300,AAPL
2020-11-23,117.1800,117.6200,113.7500,113.8500,111.2100,127959318,AAPL
2020-11-24,113.9100,115.8500,112.5900,115.1700,112.5000,113874218,AAPL
2020-11-25,115.5500,116.7500,115.1700,116.0300,113.3400,76499234,AAPL
2020-11-27,116.5700,117.4900,116.2200,116.5900,113.8800,46691331,AAPL
2020-11-30,116.9700,120.9700,116.8100,119.0500,116.2900,169410200,AAPL
2020-12-01,121.0100,123.4700,120.0100,122.7200,119.8700,128166803,AAPL
2020-12-02,122.0200,123.3700,120.8900,123.0800,120.2200,89004200,AAPL
2020-12-03,123.5200,123.7800,122.2100,122.9400,120.0900,78967630,AAPL
2020-12-04,122.6000,122.8600,121.5200,122.2500,119.4100,78260421,AAPL
2020-12-07,122.3100,124.5700,122.2500,123.7500,120.8800,86712000,AAPL
2020-12-08,124.3700,124.9800,123.0900,124.3800,121.4900,82225512,AAPL
2020-12-09,124.5300,125.9500,121.0000,121.7800,118.9500,115089200,AAPL
2020-12-10,120.5000,123.8700,120.1500,123.2400,120.3800,81312200,AAPL
2020-12-11,122.4300,122.7600,120.5500,122.4100,119.5700,86939800,AAPL
2020-12-14,122.6000,123.3500,121.5400,121.7800,118.9500,79184500,AAPL
2020-12-15,124.3400,127.9000,124.1300,127.8800,124.9100,157572262,AAPL
2020-12-16,127.4100,128.3700,126.5600,127.8100,124.8400,98208600,AAPL
2020-12-17,128.9000,129.5800,128.0400,128.7000,125.7100,94359811,AAPL
2020-12-18,128.9600,129.1000,126.1200,126.6600,123.7100,192541500,AAPL
2020-12-21,125.0200,128.3100,123.4500,128.2300,125.2500,121251600,AAPL
2020-12-22,131.6100,134.4100,129.6500,131.8800,128.8200,169351825,AAPL
2020-12-23,132.1600,132.4300,130.7800,130.9600,127.9200,88223700,AAPL
2020-12-24,131.3200,133.4600,131.1000,131.9700,128.9100,54930100,AAPL
2020-12-28,133.9900,137.3400,133.5100,136.6900,133.5200,124486237,AAPL
2020-12-29,138.0500,138.7900,134.3400,134.8700,131.7400,121047324,AAPL
2020-12-30,135.5800,135.9900,133.4000,133.7200,130.6200,96452124,AAPL
2020-12-31,134.0800,134.7400,131.7200,132.6900,129.6100,99116600,AAPL
2021-01-04,133.5200,133.6100,126.7600,129.4100,126.4100,143301900,AAPL
2021-01-05,128.8900,131.7400,128.4300,131.0100,127.9700,97664900,AAPL
2021-01-06,127.7200,131.0500,126.3800,126.6000,123.6600,155088000,AAPL
2021-01-07,128.3600,131.6300,127.8600,130.9200,127.8800,109578200,AAPL
2021-01-08,132.4300,132.6300,130.2300,132.0500,128.9800,105158245,AAPL
2021-01-11,129.1900,130.1700,128.5000,128.9800,125.9900,100620880,AAPL
2021-01-12,128.5000,129.6900,126.8600,128.8000,125.8100,91951145,AAPL
2021-01-13,128.7600,131.4500,128.4900,130.8900,127.8500,88636831,AAPL
2021-01-14,130.8000,131.0000,128.7600,128.9100,125.9200,90221800,AAPL
2021-01-15,128.7800,130.2200,127.0000,127.1400,124.1900,111598531,AAPL
2021-01-19,127.7800,128.7100,126.9400,127.8300,124.8600,90757329,AAPL
2021-01-20,128.6600,132.4900,128.5500,132.0300,128.9600,104319500,AAPL
2021-01-21,133.8000,139.6700,133.5900,136.8700,133.6900,120529544,AAPL
2021-01-22,136.2800,139.8500,135.0200,139.0700,135.8400,114459400,AAPL
2021-01-25,143.0700,145.0900,136.5400,142.9200,139.6000,157611713,AAPL
2021-01-26,143.6000,144.3000,141.3700,143.1600,139.8400,98390600,AAPL
2021-01-27,143.4300,144.3000,140.4100,142.0600,138.7600,140843800,AAPL
2021-01-28,139.5200,141.9900,136.7000,137.0900,133.9100,142621128,AAPL
2021-01-29,135.8300,136.7400,130.2100,131.9600,128.9000,177523812,AAPL
2021-02-01,133.7500,135.3800,130.9300,134.1400,131.0300,106239823,AAPL
2021-02-02,135.7300,136.3100,134.6100,134.9900,131.8600,83305400,AAPL
2021-02-03,135.7600,135.7700,133.6100,133.9400,130.8300,89880937,AAPL
2021-02-04,136.3000,137.4000,134.5900,137.3900,134.2000,84183100,AAPL
2021-02-05,137.3500,137.4200,135.8600,136.7600,133.7800,75693830,AAPL
2021-02-08,136.0300,136.9600,134.9200,136.9100,133.9300,71297214,AAPL
2021-02-09,136.6200,137.8800,135.8500,136.0100,133.0500,76774213,AAPL
2021-02-10,136.4800,136.9900,134.4000,135.3900,132.4400,73046600,AAPL
2021-02-11,135.9000,136.3900,133.7700,135.1300,132.1900,64280029,AAPL
2021-02-12,134.3500,135.5300,133.6900,135.3700,132.4200,60145130,AAPL
2021-02-16,135.4900,136.0100,132.7900,133.1900,130.2900,80576316,AAPL
2021-02-17,131.2500,132.2200,129.4700,130.8400,127.9900,98085249,AAPL
2021-02-18,129.2000,130.0000,127.4100,129.7100,126.8900,96856748,AAPL
2021-02-19,130.2400,130.7100,128.8000,129.8700,127.0400,87668834,AAPL
2021-02-22,128.0100,129.7200,125.6000,126.0000,123.2600,103916419,AAPL
2021-02-23,123.7600,126.7100,118.3900,125.8600,123.1200,158273022,AAPL
2021-02-24,124.9400,125.5600,122.2300,125.3500,122.6200,111039904,AAPL
2021-02-25,124.6800,126.4600,120.5400,120.9900,118.3600,148199540,AAPL
2021-02-26,122.5900,124.8500,121.2000,121.2600,118.6200,164560400,AAPL
2021-03-01,123.7500,127.9300,122.7900,127.7900,125.0100,116307900,AAPL
2021-03-02,128.4100,128.7200,125.0100,125.1200,122.4000,102260945,AAPL
2021-03-03,124.8100,125.7100,121.8400,122.0600,119.4000,112966340,AAPL
2021-03-04,121.7500,123.6000,118.6200,120.1300,117.5200,178155000,AAPL
2021-03-05,120.9800,121.9400,117.5700,121.4200,118.7800,153766601,AAPL
2021-03-08,120.9300,121.0000,116.2100,116.3600,113.8300,154376610,AAPL
2021-03-09,119.0300,122.0600,118.7900,121.0900,118.4500,129525800,AAPL
2021-03-10,121.6900,122.1700,119.4500,119.9800,117.3700,111943326,AAPL
2021-03-11,122.5400,123.2100,121.2600,121.9600,119.3100,103026514,AAPL
2021-03-12,120.4000,121.1700,119.1600,121.0300,118.4000,88105100,AAPL
2021-03-15,121.4100,124.0000,120.4200,123.9900,121.2900,92590555,AAPL
2021-03-16,125.7000,127.2200,124.7200,125.5700,122.8400,115227936,AAPL
2021-03-17,124.0500,125.8600,122.3400,124.7600,122.0500,111932636,AAPL
2021-03-18,122.8800,123.1800,120.3200,120.5300,117.9100,121469755,AAPL
2021-03-19,119.9000,121.4300,119.6800,119.9900,117.3800,185549522,AAPL
2021-03-22,120.3300,123.8700,120.2600,123.3900,120.7100,111912300,AAPL
2021-03-23,123.3300,124.2400,122.1400,122.5400,119.8700,95467142,AAPL
2021-03-24,122.8200,122.9000,120.0700,120.0900,117.4800,88530500,AAPL
2021-03-25,119.5400,121.6600,119.0000,120.5900,117.9700,98844700,AAPL
2021-03-26,120.3500,121.4800,118.9200,121.2100,118.5700,94071234,AAPL
2021-03-29,121.6500,122.5800,120.7300,121.3900,118.7500,80819203,AAPL
2021-03-30,120.1100,120.4000,118.8600,119.9000,117.2900,85671919,AAPL
2021-03-31,121.6500,123.5200,121.1500,122.1500,119.4900,118323826,AAPL
2021-04-01,123.6600,124.1800,122.4900,123.0000,120.3200,75089134,AAPL
2021-04-05,123.8700,126.1600,123.0700,125.9000,123.1600,88651200,AAPL
2021-04-06,126.5000,127.1300,125.6500,126.2100,123.4600,80171300,AAPL
2021-04-07,125.8300,127.9200,125.1400,127.9000,125.1200,83466716,AAPL
2021-04-08,128.9500,130.3900,128.5200,130.3600,127.5200,88844600,AAPL
2021-04-09,129.8000,133.0400,129.4700,133.0000,130.1000,106686703,AAPL
2021-04-12,132.5200,132.8500,130.6300,131.2400,128.3800,91420000,AAPL
2021-04-13,132.4400,134.6600,131.9300,134.4300,131.5000,91266545,AAPL
2021-04-14,134.9400,135.0000,131.6600,132.0300,129.1600,87222800,AAPL
2021-04-15,133.8200,135.0000,133.6400,134.5000,131.5700,89347102,AAPL
2021-04-16,134.3000,134.6700,133.2800,134.1600,131.2400,84922400,AAPL
2021-04-19,133.5100,135.4700,133.3400,134.8400,131.9100,94264215,AAPL
2021-04-20,135.0200,135.5300,131.8100,133.1100,130.2100,94812349,AAPL
2021-04-21,132.3600,133.7500,131.3000,133.5000,130.6000,68847136,AAPL
2021-04-22,133.0400,134.1500,131.4100,131.9400,129.0700,84566500,AAPL
2021-04-23,132.1600,135.1200,132.1600,134.3200,131.4000,78756779,AAPL
2021-04-26,134.8300,135.0600,133.5600,134.7200,131.7900,66905100,AAPL
2021-04-27,135.0100,135.4100,134.1100,134.3900,131.4700,66015804,AAPL
2021-04-28,134.3100,135.0200,133.0800,133.5800,130.6700,107760100,AAPL
2021-04-29,136.4700,137.0700,132.4500,133.4800,130.5800,151101000,AAPL
2021-04-30,131.7800,133.5600,131.0700,131.4600,128.6000,109839500,AAPL
2021-05-03,132.0400,134.0700,131.8300,132.5400,129.6600,75135100,AAPL
2021-05-04,131.1900,131.4900,126.7000,127.8500,125.0700,137564718,AAPL
2021-05-05,129.2000,130.4500,127.9700,128.1000,125.3100,84000900,AAPL
2021-05-06,127.8900,129.7500,127.1300,129.7400,126.9200,78128334,AAPL
2021-05-07,130.8500,131.2600,129.4800,130.2100,127.5900,78973300,AAPL
2021-05-10,129.4100,129.5400,126.8100,126.8500,124.3000,88071229,AAPL
2021-05-11,123.5000,126.2700,122.7700,125.9100,123.3800,126142826,AAPL
2021-05-12,123.4000,124.6400,122.2500,122.7700,120.3000,112172300,AAPL
2021-05-13,124.5800,126.1500,124.2600,124.9700,122.4600,105861339,AAPL
2021-05-14,126.2500,127.8900,125.8500,127.4500,124.8900,81918000,AAPL
2021-05-17,126.8200,126.9300,125.1700,126.2700,123.7300,74244624,AAPL
2021-05-18,126.5600,126.9900,124.7800,124.8500,122.3400,63342929,AAPL
2021-05-19,123.1600,124.9200,122.8600,124.6900,122.1800,92612000,AAPL
2021-05-20,125.2300,127.7200,125.1000,127.3100,124.7500,76857123,AAPL
2021-05-21,127.8200,128.0000,125.2100,125.4300,122.9100,79295436,AAPL
2021-05-24,126.0100,127.9400,125.9400,127.1000,124.5500,63092945,AAPL
2021-05-25,127.8200,128.3200,126.3200,126.9000,124.3500,72009500,AAPL
2021-05-26,126.9600,127.3900,126.4200,126.8500,124.3000,56575920,AAPL
2021-05-27,126.4400,127.6400,125.0800,125.2800,122.7600,94625601,AAPL
2021-05-28,125.5700,125.8000,124.5500,124.6100,122.1100,71311109,AAPL
2021-06-01,125.0800,125.3500,123.9400,124.2800,121.7800,67637118,AAPL
2021-06-02,124.2800,125.2400,124.0500,125.0600,122.5500,59278900,AAPL
2021-06-03,124.6800,124.8500,123.1300,123.5400,121.0600,76229200,AAPL
2021-06-04,124.0700,126.1600,123.8500,125.8900,123.3600,75169343,AAPL
2021-06-07,126.1700,126.3200,124.8300,125.9000,123.3700,71057600,AAPL
2021-06-08,126.6000,128.4600,126.2100,126.7400,124.1900,74403800,AAPL
2021-06-09,127.2100,127.7500,126.5200,127.1300,124.5700,56877937,AAPL
2021-06-10,127.0200,128.1900,125.9400,126.1100,123.5800,71186421,AAPL
2021-06-11,126.5300,127.4400,126.1000,127.3500,124.7900,53522400,AAPL
2021-06-14,127.8200,130.5400,127.0700,130.4800,127.8600,96906500,AAPL
2021-06-15,129.9400,130.6000,129.3900,129.6400,127.0300,62746332,AAPL
2021-06-16,130.3700,130.8900,128.4600,130.1500,127.5300,91815026,AAPL
2021-06-17,129.8000,132.5500,129.6500,131.7900,129.1400,96721700,AAPL
2021-06-18,130.7100,131.5100,130.2400,130.4600,127.8400,108953309,AAPL
2021-06-21,130.3000,132.4100,129.2100,132.3000,129.6400,79663316,AAPL
2021-06-22,132.1300,134.0800,131.6200,133.9800,131.2900,74783618,AAPL
2021-06-23,133.7700,134.3200,133.2300,133.7000,131.0100,60214200,AAPL
2021-06-24,134.4500,134.6400,132.9300,133.4100,130.7300,68711000,AAPL
2021-06-25,133.4600,133.8900,132.8100,133.1100,130.4300,70783746,AAPL
2021-06-28,133.4100,135.2500,133.3500,134.7800,132.0700,62111303,AAPL
2021-06-29,134.8000,136.4900,134.3500,136.3300,133.5900,64556100,AAPL
2021-06-30,136.1700,137.4100,135.8700,136.9600,134.2100,63261400,AAPL
2021-07-01,136.6000,137.3300,135.7600,137.2700,134.5100,52485800,AAPL
2021-07-02,137.9000,140.0000,137.7500,139.9600,137.1500,78945572,AAPL
2021-07-06,140.0700,143.1500,140.0700,142.0200,139.1700,108181800,AAPL
2021-07-07,143.5400,144.8900,142.6600,144.5700,141.6600,104911600,AAPL
2021-07-08,141.5800,144.0600,140.6700,143.2400,140.3600,105575500,AAPL
2021-07-09,142.7500,145.6500,142.6500,145.1100,142.1900,99890800,AAPL
2021-07-12,146.2100,146.3200,144.0000,144.5000,141.6000,76299719,AAPL
2021-07-13,144.0300,147.4600,143.6300,145.6400,142.7100,100827100,AAPL
2021-07-14,148.1000,149.5700,147.6800,149.1500,146.1500,127050800,AAPL
2021-07-15,149.2400,150.0000,147.0900,148.4800,145.5000,106820300,AAPL
2021-07-16,148.4600,149.7600,145.8800,146.3900,143.4500,93251426,AAPL
2021-07-19,143.7500,144.0700,141.6700,142.4500,139.5900,121434600,AAPL
2021-07-20,143.4600,147.1000,142.9600,146.1500,143.2100,96350036,AAPL
2021-07-21,145.5300,146.1300,144.6300,145.4000,142.4800,74993500,AAPL
2021-07-22,145.9400,148.2000,145.8100,146.8000,143.8500,77338200,AAPL
2021-07-23,147.5500,148.7200,146.9200,148.5600,145.5700,71447416,AAPL
2021-07-26,148.2700,149.8300,147.7000,148.9900,146.0000,72434100,AAPL
2021-07-27,149.1200,149.2100,145.5500,146.7700,143.8200,104818600,AAPL
2021-07-28,144.8100,146.9700,142.5400,144.9800,142.0700,118931200,AAPL
2021-07-29,144.6900,146.5500,144.5800,145.6400,142.7100,56699500,AAPL
2021-07-30,144.3800,146.3300,144.1100,145.8600,142.9300,70440626,AAPL
2021-08-02,146.3600,146.9500,145.2500,145.5200,142.6000,62880000,AAPL
2021-08-03,145.8100,148.0400,145.1800,147.3600,144.4000,64786618,AAPL
2021-08-04,147.2700,147.7900,146.2800,146.9500,144.0000,56368300,AAPL
2021-08-05,146.9800,147.8400,146.1700,147.0600,144.1000,46397700,AAPL
2021-08-06,146.3500,147.1100,145.6300,146.1400,143.4200,54126813,AAPL
2021-08-09,146.2000,146.7000,145.5200,146.0900,143.3700,48908700,AAPL
2021-08-10,146.4400,147.7100,145.3000,145.6000,142.8900,69023100,AAPL
2021-08-11,146.0500,146.7200,145.5300,145.8600,143.1400,48493500,AAPL
