Date,Open,High,Low,Close,Adjusted Close,Volume,Symbol
2020-12-11,88.0000,88.8700,87.6400,88.7400,88.3200,18628620,GOOGL
2020-12-14,88.5400,89.4900,87.4600,87.6100,87.2000,33050000,GOOGL
2020-12-15,87.9900,88.2000,87.0800,88.0500,87.6400,21365840,GOOGL
2020-12-16,88.4600,88.4600,87.4500,87.8600,87.4400,24676720,GOOGL
2020-12-17,88.2000,88.3400,86.5600,87.0300,86.6100,34880100,GOOGL
2020-12-18,87.3100,87.4200,85.7500,86.3100,85.9000,85256740,GOOGL
2020-12-21,85.4600,86.8500,84.7000,86.7300,86.3200,33974140,GOOGL
2020-12-22,86.4700,86.6300,85.2900,86.0100,85.6000,20376580,GOOGL
2020-12-23,86.2000,87.2100,86.0600,86.4100,86.0000,22974000,GOOGL
2020-12-24,86.4500,87.1200,86.2200,86.7100,86.3000,9312760,GOOGL
2020-12-28,87.2500,89.3500,87.0900,88.7000,88.2800,27650740,GOOGL
2020-12-29,89.3600,89.4200,87.7600,87.8900,87.4700,19726000,GOOGL
2020-12-30,88.2500,88.3900,86.4000,86.8100,86.4000,21026160,GOOGL
2020-12-31,86.8600,87.8800,86.8000,87.6300,87.2200,21070000,GOOGL
2021-01-04,88.0000,88.1200,85.3600,86.3100,85.9000,37324000,GOOGL
2021-01-05,86.2500,87.3400,85.8500,87.0000,86.5900,20360000,GOOGL
2021-01-06,85.0100,87.2000,84.8100,86.1400,85.7300,46588020,GOOGL
2021-01-07,86.3400,88.8900,86.3400,88.7200,88.2900,41936580,GOOGL
2021-01-08,88.8600,89.9700,88.0600,89.8900,89.4600,35484520,GOOGL
2021-01-11,88.8500,89.2200,87.6100,87.8100,87.4000,34812360,GOOGL
2021-01-12,87.2700,88.4000,85.8200,86.8700,86.4600,29534300,GOOGL
2021-01-13,86.3700,87.8200,86.3700,87.3600,86.9500,23432000,GOOGL
2021-01-14,87.4400,88.3800,86.3000,86.5500,86.1300,29212340,GOOGL
2021-01-15,86.4500,87.3800,85.5900,86.3800,85.9700,31444280,GOOGL
2021-01-19,87.1500,90.1900,86.6400,89.2200,88.8000,41660000,GOOGL
2021-01-20,91.3200,94.9900,90.9800,94.0000,93.5600,64152000,GOOGL
2021-01-21,94.6800,96.6000,93.9700,94.2100,93.7600,58659459,GOOGL
2021-01-22,94.5700,95.2200,93.8200,94.6300,94.1800,32744000,GOOGL
2021-01-25,95.6400,96.0900,92.9600,94.7100,94.2600,50586920,GOOGL
2021-01-26,94.3000,95.7900,93.8100,95.4000,94.9400,31462000,GOOGL
2021-01-27,93.7500,94.0200,89.8600,90.9500,90.5100,82512620,GOOGL
2021-01-28,91.5500,94.4000,91.5500,92.6600,92.2200,55278100,GOOGL
2021-01-29,91.7000,92.3800,90.0800,91.3700,90.9300,44530180,GOOGL
2021-02-01,92.2300,95.7800,92.2300,94.6500,94.2000,40252060,GOOGL
2021-02-02,95.6600,97.4700,95.3200,95.9600,95.5000,66332399,GOOGL
2021-02-03,103.2800,105.3300,100.6800,102.9400,102.4500,97882000,GOOGL
2021-02-04,103.0300,103.4700,101.7600,102.6800,102.1900,48596000,GOOGL
2021-02-05,102.9800,104.8000,102.5000,104.4400,103.9400,29866000,GOOGL
2021-02-08,105.0000,105.7500,103.1700,104.2300,103.7300,28828860,GOOGL
2021-02-09,103.7400,104.9300,103.5000,103.7700,103.2800,21892000,GOOGL
2021-02-10,104.1600,104.9400,102.6100,104.3200,103.8300,25102000,GOOGL
2021-02-11,104.5500,104.7000,103.4400,104.4400,103.9400,20480580,GOOGL
2021-02-12,103.9900,104.9800,103.6800,104.7500,104.2500,18990500,GOOGL
2021-02-16,104.5900,107.2600,104.5900,105.5400,105.0300,31004000,GOOGL
2021-02-17,104.7000,106.1200,104.4200,105.9300,105.4300,20303540,GOOGL
2021-02-18,105.2500,106.1000,104.6700,105.2900,104.7900,22570980,GOOGL
2021-02-19,105.3900,105.9300,104.1700,104.4400,103.9400,37938780,GOOGL
2021-02-22,102.6800,104.0200,102.4000,102.7100,102.2200,29466340,GOOGL
2021-02-23,100.7000,103.6300,99.5100,103.0100,102.5200,34658000,GOOGL
2021-02-24,101.5000,104.4200,101.3800,104.1900,103.6900,22608740,GOOGL
2021-02-25,102.8000,104.1500,100.3200,100.8000,100.3200,41548180,GOOGL
2021-02-26,101.5000,102.8300,100.0500,101.1000,100.6100,40042000,GOOGL
2021-03-01,102.4000,103.8100,101.7200,103.4800,102.9900,26061780,GOOGL
2021-03-02,103.2400,104.7400,102.8300,103.2200,102.7300,25564000,GOOGL
2021-03-03,102.6000,103.8000,99.7000,100.5700,100.0900,33892900,GOOGL
2021-03-04,100.7400,103.7300,100.2700,101.7000,101.2100,49216000,GOOGL
2021-03-05,103.0600,105.3100,101.3900,104.8500,104.3500,53100000,GOOGL
2021-03-08,104.2000,105.6900,100.2600,100.3800,99.9000,36868000,GOOGL
2021-03-09,102.4900,103.2000,101.7800,102.0200,101.5300,33920620,GOOGL
2021-03-10,103.0700,103.0700,100.9700,101.8100,101.3300,27100080,GOOGL
2021-03-11,102.9100,105.5600,102.8200,105.0300,104.5300,27702600,GOOGL
2021-03-12,103.8200,103.8800,101.6200,102.5000,102.0100,33818000,GOOGL
2021-03-15,102.2500,102.7500,101.3900,102.7200,102.2300,26214820,GOOGL
2021-03-16,103.3000,105.6800,102.9600,104.1900,103.7000,31900300,GOOGL
2021-03-17,103.4200,104.9500,102.2100,104.1100,103.6200,26382520,GOOGL
2021-03-18,102.4100,103.4400,100.9600,101.0700,100.5900,31712960,GOOGL
2021-03-19,101.4900,101.8500,100.1500,101.3500,100.8700,46072000,GOOGL
2021-03-22,101.3800,102.4200,100.7000,101.5300,101.0500,33536000,GOOGL
2021-03-23,102.0000,103.2100,101.4000,102.0700,101.5800,28510000,GOOGL
2021-03-24,102.5900,103.3800,101.4500,101.6300,101.1400,25218000,GOOGL
2021-03-25,101.4500,102.2800,99.8000,101.6200,101.1400,35616000,GOOGL
2021-03-26,101.5900,101.9700,100.1900,101.2400,100.7500,27978000,GOOGL
2021-03-29,101.1100,102.4600,100.2700,102.2900,101.8000,26492620,GOOGL
2021-03-30,102.6500,103.1300,101.8100,102.3200,101.8400,27317120,GOOGL
2021-03-31,102.7200,104.3100,102.3500,103.1300,102.6400,42570000,GOOGL
2021-04-01,104.6100,106.7900,104.5700,106.4900,105.9800,39880100,GOOGL
2021-04-05,107.3600,111.4500,107.2600,110.9500,110.4200,48510000,GOOGL
2021-04-06,110.5500,111.4000,110.0900,110.4600,109.9400,35240780,GOOGL
2021-04-07,110.6600,112.2300,110.6600,111.9500,111.4200,24134000,GOOGL
2021-04-08,113.2000,113.5900,112.1500,112.5200,111.9900,28664280,GOOGL
2021-04-09,112.2700,113.7000,111.8600,113.5300,112.9900,26146000,GOOGL
2021-04-12,112.7100,112.8400,111.3900,112.2300,111.7000,25024000,GOOGL
2021-04-13,112.5500,113.1700,112.1500,112.7200,112.1900,25682000,GOOGL
2021-04-14,113.3700,113.3700,111.8000,112.1000,111.5600,21002860,GOOGL
2021-04-15,113.1000,114.8000,112.5600,114.2600,113.7200,29174980,GOOGL
2021-04-16,114.4600,114.7100,113.5500,114.1400,113.5900,26282780,GOOGL
2021-04-19,113.5100,115.2000,113.5100,114.4900,113.9400,30290000,GOOGL
2021-04-20,114.8700,114.9500,112.8600,113.9500,113.4100,22288320,GOOGL
2021-04-21,113.6000,114.0000,112.2400,113.9200,113.3800,23204180,GOOGL
2021-04-22,113.7700,114.4400,112.0200,112.6300,112.0900,24146000,GOOGL
2021-04-23,113.3500,115.3100,113.0600,115.0000,114.4500,29111080,GOOGL
2021-04-26,115.2300,116.2300,114.8700,115.5000,114.9500,32038000,GOOGL
2021-04-27,115.8800,115.9200,114.3100,114.5500,114.0000,44386000,GOOGL
2021-04-28,119.6200,121.5700,117.6600,117.9500,117.3900,81106800,GOOGL
2021-04-29,119.4600,120.2100,118.6900,119.6400,119.0700,41234000,GOOGL
2021-04-30,118.4000,119.0900,117.3300,117.6800,117.1200,44856760,GOOGL
2021-05-03,118.2500,119.0800,116.7800,117.1500,116.6000,28242780,GOOGL
2021-05-04,115.6800,116.2500,112.8300,115.3400,114.7900,44818640,GOOGL
2021-05-05,116.4300,116.7500,115.4100,115.7400,115.1900,26636180,GOOGL
2021-05-06,115.3200,116.8700,114.6500,116.8700,116.3100,25190460,GOOGL
2021-05-07,118.1900,118.5600,117.3100,117.6000,117.0400,28898000,GOOGL
2021-05-10,116.4100,116.5500,114.2300,114.5900,114.0400,30914580,GOOGL
2021-05-11,112.1500,114.0100,111.7000,113.5000,112.9600,34186000,GOOGL
2021-05-12,111.3100,112.4000,109.6800,110.0100,109.4900,46376000,GOOGL
2021-05-13,111.3100,111.9700,110.3400,111.4500,110.9200,33220400,GOOGL
2021-05-14,112.9300,114.2400,112.5000,113.9200,113.3800,31996580,GOOGL
2021-05-17,113.1800,114.4900,112.7800,114.4500,113.9000,21598000,GOOGL
2021-05-18,115.1200,115.3800,113.1100,113.1200,112.5900,22204000,GOOGL
2021-05-19,111.4200,113.7500,111.2700,113.5800,113.0300,23684100,GOOGL
2021-05-20,114.5500,115.6000,114.1800,115.3500,114.8000,32352000,GOOGL
2021-05-21,115.8700,115.9400,114.4700,114.7100,114.1600,40632000,GOOGL
2021-05-24,115.7400,118.2800,115.6000,118.0500,117.4900,31832200,GOOGL
2021-05-25,118.6000,119.2000,117.7500,118.1400,117.5800,22440000,GOOGL
2021-05-26,118.3300,119.4500,118.3200,119.0200,118.4500,21572000,GOOGL
2021-05-27,119.4500,119.4500,117.8100,118.1300,117.5700,35224020,GOOGL
2021-05-28,118.7200,118.8000,117.6400,117.8400,117.2800,21490800,GOOGL
2021-06-01,118.7200,119.2900,117.7100,119.0600,118.4900,23358020,GOOGL
2021-06-02,119.4600,119.6800,117.6200,118.5300,117.9700,21162920,GOOGL
2021-06-03,117.2900,117.8500,116.4800,117.3800,116.8200,18696000,GOOGL
2021-06-04,118.4600,119.9500,118.1200,119.6800,119.1100,24458200,GOOGL
2021-06-07,119.4700,120.2300,119.0500,120.1200,119.5400,24120000,GOOGL
2021-06-08,120.6000,120.9800,119.7400,119.9200,119.3500,24240000,GOOGL
2021-06-09,120.5700,120.6400,119.8500,120.4000,119.8200,17942000,GOOGL
2021-06-10,120.3500,121.8000,120.1900,121.7600,121.1800,25907500,GOOGL
2021-06-11,122.0000,122.0900,120.9500,121.5100,120.9300,21958140,GOOGL
2021-06-14,121.6100,122.4500,120.9000,122.4500,121.8600,22098000,GOOGL
2021-06-15,122.4500,122.7800,121.0600,121.4200,120.8400,21562140,GOOGL
2021-06-16,121.5700,121.8900,119.4700,120.7700,120.2000,26472000,GOOGL
2021-06-17,120.7000,122.5200,120.5000,121.7400,121.1600,25848880,GOOGL
2021-06-18,121.3700,121.6000,120.0200,120.1100,119.5400,46116000,GOOGL
2021-06-21,120.5000,122.0000,119.9000,121.8100,121.2300,27414000,GOOGL
2021-06-22,121.7500,122.4000,121.0600,122.3300,121.7500,22390200,GOOGL
2021-06-23,122.0900,123.1000,121.8300,122.1300,121.5500,19154160,GOOGL
2021-06-24,122.7000,123.0600,122.3000,122.5000,121.9200,21365140,GOOGL
2021-06-25,122.0000,122.6300,121.5700,122.5100,121.9300,34596380,GOOGL
2021-06-28,122.6800,122.7800,121.4100,122.5400,121.9500,28526000,GOOGL
2021-06-29,122.6700,123.0200,121.6900,122.2700,121.6900,23108720,GOOGL
2021-06-30,121.9900,122.2600,121.3500,122.0900,121.5100,24474000,GOOGL
2021-07-01,121.7300,122.5900,121.5300,122.4400,121.8600,18112820,GOOGL
2021-07-02,123.1500,125.4000,123.0600,125.2600,124.6600,26002180,GOOGL
2021-07-06,125.6500,126.4300,124.5800,126.1900,125.5900,26404000,GOOGL
2021-07-07,127.1600,127.2800,126.1500,126.4700,125.8700,24060000,GOOGL
2021-07-08,124.0300,125.6000,124.0200,125.0400,124.4500,23790000,GOOGL
2021-07-09,125.0300,125.7300,124.5500,125.5200,124.9200,18632000,GOOGL
2021-07-12,126.1800,127.0700,125.6100,126.9800,126.3700,17668000,GOOGL
2021-07-13,127.0400,128.0600,126.6700,127.3400,126.7400,19246940,GOOGL
2021-07-14,127.9600,129.3300,127.9100,128.2400,127.6300,23745660,GOOGL
2021-07-15,128.6500,128.7000,126.5300,127.0100,126.4000,24218800,GOOGL
2021-07-16,127.6600,127.8100,126.1500,126.9700,126.3700,20424540,GOOGL
2021-07-19,126.0900,126.2100,123.5100,124.5800,123.9900,27968000,GOOGL
2021-07-20,125.5300,127.0400,124.3500,126.2100,125.6100,26316440,GOOGL
2021-07-21,126.1300,127.6000,126.0200,127.5500,126.9400,20746180,GOOGL
2021-07-22,127.8400,128.4800,127.5000,128.4200,127.8100,14302000,GOOGL
2021-07-23,130.4300,133.4000,129.8000,133.0100,132.3800,41506420,GOOGL
2021-07-26,133.3300,134.2400,132.3000,134.0400,133.4000,30572000,GOOGL
2021-07-27,134.2500,134.4000,130.1000,131.9000,131.2700,54710000,GOOGL
2021-07-28,136.3100,138.3000,135.2800,136.0900,135.4500,95130600,GOOGL
2021-07-29,136.1500,136.6600,135.5400,135.7800,135.1300,31716000,GOOGL
2021-07-30,135.0400,135.3000,134.2600,134.7300,134.0900,25576000,GOOGL
